9.030032157897949219e+00,9.059064388275146484e+00,9.081599235534667969e+00,9.101620674133300781e+00,9.128357172012329102e+00,9.149165153503417969e+00,9.174238920211791992e+00,9.226409435272216797e+00,9.279484272003173828e+00,9.333388328552246094e+00,9.396335601806640625e+00,9.455480813980102539e+00,9.502999544143676758e+00,9.563912630081176758e+00,9.619800090789794922e+00,9.679028034210205078e+00,9.732259035110473633e+00,9.789356946945190430e+00,9.845065355300903320e+00,9.899263620376586914e+00,9.956443309783935547e+00,1.000350022315979004e+01,1.006421470642089844e+01,1.012979078292846680e+01,1.018596816062927246e+01,1.024882793426513672e+01,1.030824708938598633e+01,1.037206912040710449e+01,1.042925000190734863e+01,1.048554039001464844e+01,1.054813742637634277e+01,1.060267853736877441e+01,1.065900802612304688e+01,1.072087335586547852e+01,1.077630448341369629e+01,1.083763337135314941e+01,1.089412617683410645e+01,1.094819450378417969e+01,1.101184654235839844e+01,1.107421231269836426e+01,1.113511395454406738e+01,1.119533181190490723e+01,1.124427080154418945e+01,1.129201579093933105e+01,1.134101939201354980e+01,1.138910460472106934e+01,1.143735980987548828e+01,1.149449133872985840e+01,1.155666399002075195e+01,1.161824202537536621e+01,1.167661309242248535e+01,1.173544073104858398e+01,1.179864168167114258e+01,1.185936641693115234e+01,1.192124319076538086e+01,1.197926878929138184e+01,1.204183530807495117e+01,1.210241031646728516e+01,1.216536927223205566e+01,1.222737956047058105e+01,1.229003858566284180e+01,1.235116767883300781e+01,1.241283559799194336e+01
1.590449999999999919e+00,1.590449999999999919e+00,1.590449999999999919e+00,1.586999999999999966e+00,1.593899999999999872e+00,1.590449999999999919e+00,1.593899999999999872e+00,1.593899999999999872e+00,1.590449999999999919e+00,1.590449999999999919e+00,1.586999999999999966e+00,1.590449999999999919e+00,1.590449999999999919e+00,1.586999999999999966e+00,1.590449999999999919e+00,1.590449999999999919e+00,1.593899999999999872e+00,1.590449999999999919e+00,1.590449999999999919e+00,1.590449999999999919e+00,1.590449999999999919e+00,1.590449999999999919e+00,1.593899999999999872e+00,1.593899999999999872e+00,1.593899999999999872e+00,1.593899999999999872e+00,1.590449999999999919e+00,1.590449999999999919e+00,1.590449999999999919e+00,1.590449999999999919e+00,1.600800000000000001e+00,1.590449999999999919e+00,1.590449999999999919e+00,1.593899999999999872e+00,1.590449999999999919e+00,1.566300000000000026e+00,1.586999999999999966e+00,1.590449999999999919e+00,1.590449999999999919e+00,1.590449999999999919e+00,1.597350000000000048e+00,1.590449999999999919e+00,1.590449999999999919e+00,1.590449999999999919e+00,1.593899999999999872e+00,1.590449999999999919e+00,1.593899999999999872e+00,1.593899999999999872e+00,1.590449999999999919e+00,1.590449999999999919e+00,1.590449999999999919e+00,1.590449999999999919e+00,1.597350000000000048e+00,1.593899999999999872e+00,1.590449999999999919e+00,1.583550000000000013e+00,1.590449999999999919e+00,1.593899999999999872e+00,1.590449999999999919e+00,1.583550000000000013e+00,1.590449999999999919e+00,1.590449999999999919e+00,1.586999999999999966e+00
1.945799999999999974e+00,1.973400000000000043e+00,1.959600000000000009e+00,1.990650000000000031e+00,1.945799999999999974e+00,1.973400000000000043e+00,1.963049999999999962e+00,1.983749999999999902e+00,1.959600000000000009e+00,1.973400000000000043e+00,1.976849999999999996e+00,1.949249999999999927e+00,1.976849999999999996e+00,1.973400000000000043e+00,1.976849999999999996e+00,1.959600000000000009e+00,1.976849999999999996e+00,1.976849999999999996e+00,1.959600000000000009e+00,1.976849999999999996e+00,1.976849999999999996e+00,1.973400000000000043e+00,1.976849999999999996e+00,1.973400000000000043e+00,1.959600000000000009e+00,1.976849999999999996e+00,1.959600000000000009e+00,1.973400000000000043e+00,1.973400000000000043e+00,1.959600000000000009e+00,1.959600000000000009e+00,1.949249999999999927e+00,1.976849999999999996e+00,1.976849999999999996e+00,1.959600000000000009e+00,1.976849999999999996e+00,1.959600000000000009e+00,1.973400000000000043e+00,1.959600000000000009e+00,1.959600000000000009e+00,1.976849999999999996e+00,1.959600000000000009e+00,1.969949999999999868e+00,1.987200000000000077e+00,1.976849999999999996e+00,1.976849999999999996e+00,1.976849999999999996e+00,1.976849999999999996e+00,1.983749999999999902e+00,1.959600000000000009e+00,1.949249999999999927e+00,1.976849999999999996e+00,1.959600000000000009e+00,1.976849999999999996e+00,1.945799999999999974e+00,1.976849999999999996e+00,1.976849999999999996e+00,1.976849999999999996e+00,1.976849999999999996e+00,1.949249999999999927e+00,1.990650000000000031e+00,1.976849999999999996e+00,1.949249999999999927e+00
3.498010048434179731e-01,3.451130943733089484e-01,3.451268340927874378e-01,3.444916574214711980e-01,3.479811637830009796e-01,3.447875609515858031e-01,3.487825962146787195e-01,3.512092515033154450e-01,3.448005401719690943e-01,3.453043017612654753e-01,3.445854281449737266e-01,3.465534837794903567e-01,3.457332838966157285e-01,3.453365811662262308e-01,3.455349279094758197e-01,3.516927522898762870e-01,3.471712224700920779e-01,3.464444140331955357e-01,3.454895786969807703e-01,3.453439391216381882e-01,3.514622623849719685e-01,3.508991609176754789e-01,3.503020978341840896e-01,3.451029207413390809e-01,3.461218467847615443e-01,3.449917170096769570e-01,3.494286705919880665e-01,3.433627065739918161e-01,3.507671083634362752e-01,3.446498352979050495e-01,3.480998050693006607e-01,3.465759740665380062e-01,3.461361236106220152e-01,3.458651088590322664e-01,3.458245998458039372e-01,3.442185080376010120e-01,3.497439843421569772e-01,3.446191730719833091e-01,3.448088048021115126e-01,3.445843308755565659e-01,3.497865388861676195e-01,3.497635203718356678e-01,3.463279720402547279e-01,3.459560318956119152e-01,3.453953362084992151e-01,3.444519633360247357e-01,3.451182967973276949e-01,3.463584721867042915e-01,3.480256753294469485e-01,3.447890186948038282e-01,3.462675515255204672e-01,3.457389354400967063e-01,3.488556535422162597e-01,3.458383807431776313e-01,3.502063237617341063e-01,3.520596167127206244e-01,3.453586906900736886e-01,3.465700148896504462e-01,3.453383508175543182e-01,3.470315541254596070e-01,3.462630699387657107e-01,3.448543727667564007e-01,3.473252088987202058e-01
8.944752931188206801e-01,9.649397753227918484e-01,9.425763682588270687e-01,8.840890057002179780e-01,9.247029793398526820e-01,9.570128369045004524e-01,9.236984410509740950e-01,9.514246843549939436e-01,9.344597423110316825e-01,9.570128369045004524e-01,9.588021120126926089e-01,9.259892547972682353e-01,9.705727484325943344e-01,9.609597077921633312e-01,9.705727484325943344e-01,9.130188880850166333e-01,9.666158751024109819e-01,9.626921937982046984e-01,9.425763682588270687e-01,9.705727484325943344e-01,9.372323617972225795e-01,9.320109709654710306e-01,9.422732565450426812e-01,9.609597077921633312e-01,9.385014651027455690e-01,9.745624094946407912e-01,9.130188880850166333e-01,9.570128369045004524e-01,9.320109709654710306e-01,9.344597423110316825e-01,9.549958952791367528e-01,9.259892547972682353e-01,9.626921937982046984e-01,9.745624094946407912e-01,9.344597423110316825e-01,9.435860374125933925e-01,9.088114655966880173e-01,9.649397753227918484e-01,9.425763682588270687e-01,9.425763682588270687e-01,9.473375850244726282e-01,9.130188880850166333e-01,8.403848761133199119e-01,8.816083314034640628e-01,9.666158751024109819e-01,9.705727484325943344e-01,9.666158751024109819e-01,9.666158751024109819e-01,9.467343133107619657e-01,9.425763682588270687e-01,9.259892547972682353e-01,9.705727484325943344e-01,9.231828692084791399e-01,9.745624094946407912e-01,8.853805114186781289e-01,9.173108197334205460e-01,9.705727484325943344e-01,9.666158751024109819e-01,9.705727484325943344e-01,9.095969327125065229e-01,8.756749739486677786e-01,9.626921937982046984e-01,9.136444220811508199e-01
